Image,X,Y,Width,Height
11313.jpg,71,77,82,106
11314.jpg,92,77,85,100
11315.jpg,70,68,87,114
11316.jpg,66,67,90,120
11317.jpg,88,62,88,116
11318.jpg,78,55,94,130
11319.jpg,68,63,93,127
11320.jpg,77,61,97,126
11321.jpg,76,68,94,121
11322.jpg,85,70,90,115
11323.jpg,80,70,87,112
11324.jpg,78,65,94,123
11325.jpg,86,73,84,106
11326.jpg,83,69,83,115
11327.jpg,82,71,94,116
11328.jpg,80,69,86,113
11329.jpg,78,69,89,114
11330.jpg,77,72,87,110
11331.jpg,84,71,91,116
11332.jpg,63,66,101,122
11333.jpg,82,75,98,114
11334.jpg,90,64,91,119
11335.jpg,81,76,89,114
11336.jpg,70,70,94,112
11337.jpg,74,68,99,125
11338.jpg,85,73,91,118
11339.jpg,67,61,89,122
11340.jpg,68,65,109,132
11341.jpg,77,67,94,117
11342.jpg,65,67,90,117
11343.jpg,86,71,89,113
11344.jpg,64,68,100,126
11345.jpg,58,63,111,143
11346.jpg,75,73,90,111
11347.jpg,70,68,94,117
11348.jpg,69,68,99,126
11349.jpg,73,73,88,110
11350.jpg,80,77,87,101
11351.jpg,76,67,91,121
11352.jpg,63,75,92,111
11353.jpg,80,70,95,116
11354.jpg,79,69,93,117
11355.jpg,71,74,88,107
11356.jpg,79,65,94,124
11357.jpg,75,71,94,115
11358.jpg,84,71,85,107
11359.jpg,76,63,93,122
11360.jpg,87,71,82,106
11361.jpg,70,71,96,124
11362.jpg,79,73,91,112
11363.jpg,65,58,100,127
11364.jpg,73,68,95,120
11365.jpg,75,69,86,110
11366.jpg,74,70,97,124
11367.jpg,78,63,93,114
11368.jpg,87,63,102,124
11369.jpg,74,72,98,115
11370.jpg,78,74,88,112
11371.jpg,83,77,87,108
11372.jpg,73,73,92,114
11373.jpg,74,74,82,105
11374.jpg,81,75,86,107
11375.jpg,78,72,92,111
11376.jpg,77,64,99,125
11377.jpg,77,72,87,108
11378.jpg,74,74,90,124
11379.jpg,62,61,107,135
11380.jpg,80,74,84,105
11381.jpg,88,74,89,109
11382.jpg,76,67,93,114
11383.jpg,74,75,98,115
11384.jpg,88,71,85,111
11385.jpg,71,71,93,117
11386.jpg,80,70,90,119
11387.jpg,71,76,97,117
11388.jpg,84,74,87,109
11389.jpg,72,66,97,127
11390.jpg,83,61,97,127
11391.jpg,79,59,95,126
11392.jpg,63,68,90,118
11393.jpg,84,75,86,101
11394.jpg,74,71,88,110
11395.jpg,80,72,96,115
11396.jpg,74,69,89,110
11397.jpg,88,63,94,126
11398.jpg,86,60,96,124
11399.jpg,92,67,89,121
11400.jpg,72,64,91,119
11401.jpg,92,67,92,122
11402.jpg,78,65,96,123
11403.jpg,76,61,97,126
11404.jpg,76,52,96,133
11405.jpg,61,70,107,143
11406.jpg,72,73,90,119
11407.jpg,59,71,86,112
11408.jpg,76,63,100,124
11409.jpg,75,70,93,113
11410.jpg,74,68,84,109
11411.jpg,68,68,92,116
11412.jpg,71,71,101,119
11413.jpg,77,74,98,118
11414.jpg,83,72,93,116
11415.jpg,83,73,89,113
11416.jpg,81,69,96,117
11417.jpg,66,56,103,126
11418.jpg,68,67,95,121
11419.jpg,73,67,94,121
11420.jpg,69,67,92,124
11421.jpg,74,62,92,126
11422.jpg,70,71,97,126
11423.jpg,79,75,81,106
11424.jpg,76,72,89,117
11425.jpg,81,75,81,108
11426.jpg,86,73,88,112
11427.jpg,70,72,106,138
11428.jpg,85,67,97,132
11429.jpg,76,65,95,122
11430.jpg,77,67,96,126
11431.jpg,67,64,95,124
11432.jpg,75,67,97,124
11433.jpg,79,74,86,112
11434.jpg,85,67,91,114
11435.jpg,85,68,95,113
11436.jpg,71,68,91,117
11437.jpg,76,64,96,116
11438.jpg,81,66,91,118
11439.jpg,70,67,96,125
11440.jpg,78,67,94,123
11441.jpg,62,61,98,130
11442.jpg,72,61,99,129
11443.jpg,80,67,89,112
11444.jpg,0,18,69,104
11445.jpg,85,70,84,107
11446.jpg,74,74,87,115
11447.jpg,84,73,92,113
11448.jpg,81,72,89,112
11449.jpg,90,75,83,105
11450.jpg,79,73,86,112
11451.jpg,81,74,88,111
11452.jpg,78,68,90,119
11453.jpg,76,77,94,120
11454.jpg,74,70,97,123
11455.jpg,77,75,86,113
11456.jpg,86,75,86,109
11457.jpg,76,76,95,117
11458.jpg,75,72,96,113
11459.jpg,89,66,95,130
11460.jpg,83,71,89,111
11461.jpg,82,72,81,105
11462.jpg,78,71,91,119
11463.jpg,74,69,91,110
11464.jpg,72,73,94,125
11465.jpg,77,68,88,111
11466.jpg,83,64,94,125
11467.jpg,88,63,92,120
11468.jpg,80,67,89,118
11469.jpg,87,65,88,119
11470.jpg,88,68,92,118
11471.jpg,78,70,90,113
11472.jpg,70,62,98,124
11473.jpg,74,58,97,126
11474.jpg,74,63,94,119
11475.jpg,76,67,90,119
11476.jpg,78,58,100,126
11477.jpg,76,68,90,113
11478.jpg,88,69,91,118
11479.jpg,66,68,95,119
11480.jpg,63,63,99,126
11481.jpg,70,65,100,126
11482.jpg,68,71,88,110
11483.jpg,76,71,101,122
11484.jpg,69,66,97,123
11485.jpg,92,73,80,104
11486.jpg,80,67,91,116
11487.jpg,68,72,87,116
11488.jpg,83,66,88,117
11489.jpg,96,74,94,119
11490.jpg,74,64,89,118
11491.jpg,70,72,92,108
11492.jpg,71,74,82,108
11493.jpg,84,65,95,122
11494.jpg,76,67,92,116
11495.jpg,79,62,89,123
11496.jpg,75,61,90,123
11497.jpg,106,79,73,93
11498.jpg,72,73,93,111
11499.jpg,81,67,94,118
11500.jpg,100,68,87,128
11501.jpg,61,66,100,130
11502.jpg,83,74,88,110
11503.jpg,79,69,95,118
11504.jpg,84,72,87,112
11505.jpg,66,60,100,123
11506.jpg,70,75,78,102
11507.jpg,64,72,94,118
11508.jpg,67,66,102,121
11509.jpg,71,74,89,105
11510.jpg,89,65,97,124
11511.jpg,88,70,92,112
11512.jpg,72,70,91,116
11513.jpg,75,67,94,120
11514.jpg,71,72,95,116
11515.jpg,80,73,98,119
11516.jpg,84,70,92,112
11517.jpg,84,70,94,119
11518.jpg,75,73,94,112
11519.jpg,38,52,124,158
11520.jpg,84,68,90,115
11521.jpg,73,64,91,119
11522.jpg,81,75,90,109
11523.jpg,67,68,102,126
11524.jpg,71,69,103,126
11525.jpg,70,70,96,124
11526.jpg,86,72,87,111
11527.jpg,77,68,95,119
11528.jpg,99,70,85,111
11529.jpg,72,69,91,113
11530.jpg,65,58,96,125
11531.jpg,74,60,113,146
11532.jpg,74,67,94,117
11533.jpg,72,71,88,112
11534.jpg,73,62,94,121
11535.jpg,65,68,100,120
11536.jpg,95,66,87,115
11537.jpg,63,68,98,122
11538.jpg,78,72,92,114
11539.jpg,82,71,90,110
11540.jpg,80,79,80,104
11541.jpg,89,71,88,111
11542.jpg,75,71,86,109
11543.jpg,86,71,85,107
11544.jpg,83,62,96,120
11545.jpg,74,55,106,134
11546.jpg,84,67,89,114
11547.jpg,86,70,79,107
11548.jpg,85,65,86,110
11549.jpg,76,66,91,117
11550.jpg,74,69,88,114
11551.jpg,69,67,89,114
11552.jpg,82,70,91,113
11553.jpg,92,67,86,118
11554.jpg,70,57,95,124
11555.jpg,82,71,85,111
11556.jpg,78,65,94,118
11557.jpg,75,63,92,118
11558.jpg,78,55,100,130
11559.jpg,79,63,108,127
11560.jpg,79,66,84,111
11561.jpg,90,66,97,122
11562.jpg,65,57,106,137
11563.jpg,81,71,81,105
11564.jpg,79,71,94,111
11565.jpg,75,65,92,116
11566.jpg,71,62,95,124
11567.jpg,97,71,86,113
11568.jpg,104,74,82,109
11569.jpg,76,69,93,116
11570.jpg,78,73,84,107
11571.jpg,87,70,81,96
11572.jpg,64,71,85,112
11573.jpg,79,68,86,113
11574.jpg,78,53,111,138
11575.jpg,85,65,89,115
11576.jpg,74,70,85,110
11577.jpg,77,63,88,117
11578.jpg,106,63,84,119
11579.jpg,79,68,93,117
11580.jpg,87,62,92,119
11581.jpg,73,60,96,124
11582.jpg,77,68,90,113
11583.jpg,81,51,99,128
11584.jpg,78,67,96,123
11585.jpg,76,69,92,116
11586.jpg,78,57,95,123
11587.jpg,103,71,83,112
11588.jpg,81,71,84,106
11589.jpg,75,69,90,113
11590.jpg,82,73,91,109
11591.jpg,80,68,91,114
11592.jpg,90,69,88,115
11593.jpg,85,77,89,100
11594.jpg,73,73,90,110
11595.jpg,82,72,87,108
11596.jpg,87,66,92,121
11597.jpg,75,74,97,116
11598.jpg,88,71,91,114
11599.jpg,71,74,91,110
11600.jpg,80,67,94,114
11601.jpg,76,69,96,126
11602.jpg,78,63,91,119
11603.jpg,83,74,93,114
11604.jpg,94,74,84,118
11605.jpg,89,70,86,110
11606.jpg,79,67,93,115
11607.jpg,70,68,91,113
11608.jpg,68,64,104,127
11609.jpg,63,64,98,126
11610.jpg,84,72,88,108
11611.jpg,83,70,89,115
11612.jpg,74,75,92,112
11613.jpg,71,62,100,126
11614.jpg,85,61,99,128
11615.jpg,82,67,98,122
11616.jpg,79,72,88,111
11617.jpg,75,72,89,119
11618.jpg,73,64,95,121
11619.jpg,86,79,77,105
11620.jpg,85,55,117,150
11621.jpg,73,76,84,109
11622.jpg,79,72,89,112
11623.jpg,78,86,79,96
11624.jpg,85,74,82,104
11625.jpg,74,79,85,108
11626.jpg,76,76,80,104
11627.jpg,76,70,99,116
11628.jpg,78,65,89,118
11629.jpg,70,57,93,122
11630.jpg,77,63,96,125
11631.jpg,76,70,90,111
11632.jpg,79,70,96,114
11633.jpg,75,69,96,116
11634.jpg,84,65,100,136
11635.jpg,95,70,85,116
11636.jpg,78,65,107,133
11637.jpg,67,69,94,117
11638.jpg,66,66,92,120
11639.jpg,67,70,94,122
11640.jpg,78,71,97,123
11641.jpg,91,72,90,112
11642.jpg,94,70,88,113
11643.jpg,88,61,102,126
11644.jpg,81,74,94,114
11645.jpg,78,70,88,117
11646.jpg,67,66,99,121
11647.jpg,92,71,93,118
11648.jpg,166,0,83,107
11649.jpg,83,75,87,107
11650.jpg,80,76,86,106
11651.jpg,72,73,94,111
11652.jpg,79,71,87,110
11653.jpg,69,72,89,112
11654.jpg,79,69,88,114
11655.jpg,80,72,88,111
11656.jpg,88,66,86,116
11657.jpg,92,69,94,118
11658.jpg,74,67,94,115
11659.jpg,71,73,95,115
11660.jpg,75,71,89,112
11661.jpg,58,63,97,127
11662.jpg,91,68,89,119
11663.jpg,82,68,87,114
11664.jpg,70,62,98,123
11665.jpg,16,61,60,81
11666.jpg,62,69,99,115
11667.jpg,90,72,82,106
11668.jpg,66,68,93,118
11669.jpg,86,73,89,113
11670.jpg,78,71,93,113
11671.jpg,55,62,112,138
11672.jpg,68,67,93,113
11673.jpg,80,72,93,113
11674.jpg,80,66,93,121
11675.jpg,71,69,90,115
11676.jpg,88,66,89,119
11677.jpg,79,58,94,129
11678.jpg,64,60,102,130
11679.jpg,71,66,91,120
11680.jpg,71,69,93,118
11681.jpg,100,74,80,108
11682.jpg,76,69,91,117
11683.jpg,72,65,95,122
11684.jpg,70,74,90,110
11685.jpg,81,66,93,122
11686.jpg,84,65,90,122
11687.jpg,89,68,88,111
11688.jpg,91,69,87,118
11689.jpg,88,63,89,125
11690.jpg,64,57,95,133
11691.jpg,87,65,96,123
11692.jpg,78,73,89,111
11693.jpg,79,65,83,112
11694.jpg,81,72,91,113
11695.jpg,78,66,94,119
11696.jpg,84,70,86,111
11697.jpg,80,66,89,112
11698.jpg,64,71,91,113
11699.jpg,77,66,94,119
11700.jpg,76,67,91,114
11701.jpg,92,71,83,112
11702.jpg,83,62,90,121
11703.jpg,86,69,93,120
11704.jpg,79,70,93,114
11705.jpg,78,68,94,115
11706.jpg,76,69,90,120
11707.jpg,61,64,102,128
11708.jpg,92,71,87,115
11709.jpg,89,68,90,113
11710.jpg,82,64,95,121
11711.jpg,87,75,81,108
11712.jpg,80,62,89,119
11713.jpg,78,64,100,128
11714.jpg,82,70,92,124
11715.jpg,71,74,91,110
11716.jpg,82,70,91,116
11717.jpg,83,71,85,116
11718.jpg,70,69,98,118
11719.jpg,88,70,93,119
11720.jpg,83,69,95,129
11721.jpg,70,71,100,116
11722.jpg,83,71,83,114
11723.jpg,91,75,86,112
11724.jpg,97,72,80,100
11725.jpg,73,71,85,116
11726.jpg,76,72,84,100
11727.jpg,83,81,81,100
11728.jpg,75,72,94,113
11729.jpg,79,69,87,113
11730.jpg,76,74,85,110
11731.jpg,90,70,84,113
11732.jpg,79,72,95,115
11733.jpg,72,66,89,120
11734.jpg,75,69,89,120
11735.jpg,83,66,91,115
11736.jpg,77,68,89,115
11737.jpg,91,71,86,110
11738.jpg,77,67,90,115
11739.jpg,78,70,99,128
11740.jpg,82,65,88,113
11741.jpg,82,71,89,110
11742.jpg,80,64,88,117
11743.jpg,71,70,95,116
11744.jpg,83,67,85,112
11745.jpg,90,70,89,110
11746.jpg,82,75,85,105
11747.jpg,85,64,90,118
11748.jpg,102,72,84,107
11749.jpg,73,75,82,108
11750.jpg,73,59,93,131
11751.jpg,76,71,90,116
11752.jpg,74,77,80,101
11753.jpg,74,72,86,108
11754.jpg,88,73,80,106
11755.jpg,73,64,99,126
11756.jpg,80,67,106,131
11757.jpg,71,71,95,117
11758.jpg,74,63,96,119
11759.jpg,81,64,103,125
11760.jpg,75,64,91,112
11761.jpg,88,61,98,127
11762.jpg,77,61,101,130
11763.jpg,77,68,92,116
11764.jpg,79,81,80,100
11765.jpg,133,103,22,25
11766.jpg,178,69,75,100
11767.jpg,78,73,86,110
11768.jpg,77,68,94,117
11769.jpg,78,73,89,116
11770.jpg,82,76,90,104
11771.jpg,79,71,92,119
11772.jpg,61,75,88,116
11773.jpg,79,71,87,113
11774.jpg,8,166,31,38
11775.jpg,76,71,88,112
11776.jpg,47,56,126,162
11777.jpg,69,70,90,116
11778.jpg,67,68,95,117
11779.jpg,64,69,97,120
11780.jpg,62,69,91,119
11781.jpg,59,57,108,142
11782.jpg,77,74,86,109
11783.jpg,81,69,92,118
11784.jpg,82,74,90,115
11785.jpg,75,60,102,131
11786.jpg,81,81,79,98
11787.jpg,67,71,94,117
11788.jpg,79,62,90,127
11789.jpg,81,66,96,123
11790.jpg,73,70,95,116
11791.jpg,82,68,99,119
11792.jpg,75,59,94,122
11793.jpg,77,67,91,116
11794.jpg,99,74,88,109
11795.jpg,81,74,84,105
11796.jpg,78,69,94,114
11797.jpg,74,76,85,110
11798.jpg,77,71,89,110
11799.jpg,85,75,89,110
11800.jpg,74,75,88,108
11801.jpg,75,77,86,107
11802.jpg,73,74,85,104
11803.jpg,81,60,101,122
11804.jpg,72,63,93,114
11805.jpg,79,70,95,111
11806.jpg,86,77,84,105
11807.jpg,82,68,96,121
11808.jpg,81,73,88,107
11809.jpg,83,67,93,114
11810.jpg,79,64,102,127
11811.jpg,72,63,105,127
11812.jpg,70,67,98,118
11813.jpg,81,71,92,114
11814.jpg,54,41,141,176
11815.jpg,86,66,94,120
11816.jpg,73,75,87,106
11817.jpg,80,76,86,105
11818.jpg,80,65,92,118
11819.jpg,90,65,104,137
11820.jpg,68,71,99,128
11821.jpg,60,64,99,130
11822.jpg,71,70,86,115
11823.jpg,80,76,88,106
11824.jpg,72,72,82,111
11825.jpg,89,69,93,120
11826.jpg,77,72,88,109
11827.jpg,76,71,85,107
11828.jpg,85,70,90,111
11829.jpg,76,71,79,100
11830.jpg,81,77,91,105
11831.jpg,82,61,103,127
11832.jpg,71,67,104,130
11833.jpg,71,76,100,114
11834.jpg,94,73,84,108
11835.jpg,74,70,91,115
11836.jpg,85,75,82,104
11837.jpg,78,72,90,113
11838.jpg,66,62,98,121
11839.jpg,77,71,90,113
11840.jpg,82,72,84,108
11841.jpg,79,73,85,110
11842.jpg,77,76,92,108
11843.jpg,69,65,89,116
11844.jpg,81,71,91,116
11845.jpg,81,74,86,109
11846.jpg,74,71,89,112
11847.jpg,82,72,88,108
11848.jpg,65,65,97,122
11849.jpg,81,71,85,112
11850.jpg,79,72,92,116
11851.jpg,79,76,88,109
11852.jpg,95,71,85,110
11853.jpg,83,65,87,115
11854.jpg,88,84,90,109
11855.jpg,80,75,82,105
11856.jpg,86,74,89,112
11857.jpg,76,68,83,112
11858.jpg,74,66,93,118
11859.jpg,86,70,92,117
11860.jpg,102,70,85,111
11861.jpg,78,65,90,116
11862.jpg,74,66,101,122
11863.jpg,64,68,100,117
11864.jpg,74,72,87,114
11865.jpg,90,92,74,90
11866.jpg,78,67,97,117
11867.jpg,72,70,94,114
11868.jpg,64,62,100,124
11869.jpg,74,68,94,116
11870.jpg,76,73,92,113
11871.jpg,73,64,94,120
11872.jpg,79,63,104,127
11873.jpg,74,65,89,111
11874.jpg,68,69,96,117
11875.jpg,89,64,88,118
11876.jpg,95,81,78,101
11877.jpg,81,68,96,119
11878.jpg,71,74,80,109
11879.jpg,73,68,90,113
11880.jpg,71,70,92,111
11881.jpg,78,69,93,116
11882.jpg,76,63,105,127
11883.jpg,77,75,87,109
11884.jpg,79,69,91,112
11885.jpg,81,77,86,111
11886.jpg,76,73,93,118
11887.jpg,87,78,81,109
11888.jpg,84,74,100,124
11889.jpg,74,70,100,121
11890.jpg,78,75,86,113
11891.jpg,66,72,87,115
11892.jpg,80,73,85,110
11893.jpg,82,67,86,115
11894.jpg,63,61,92,126
11895.jpg,82,68,86,108
11896.jpg,76,70,86,111
11897.jpg,82,66,88,116
11898.jpg,77,65,102,130
11899.jpg,63,61,99,128
11900.jpg,76,74,84,99
11901.jpg,79,65,92,122
11902.jpg,77,69,96,119
11903.jpg,92,66,90,117
11904.jpg,76,66,95,120
11905.jpg,89,63,98,127
11906.jpg,69,69,93,121
11907.jpg,64,72,90,113
11908.jpg,90,57,98,128
11909.jpg,63,71,100,114
11910.jpg,70,71,91,114
11911.jpg,67,72,92,112
11912.jpg,66,66,93,119
11913.jpg,88,101,24,28
11914.jpg,69,66,100,130
11915.jpg,77,76,85,103
11916.jpg,84,68,91,117
11917.jpg,68,72,89,114
